time,rho_core,rho_sample,delta_rho
141.220000,1.01494927,1.00636801,1.00392765e-02
141.230000,1.01498480,1.00638028,1.00681455e-02
141.240000,1.01502083,1.00639254,1.00975051e-02
141.250000,1.01505729,1.00640478,1.01272883e-02
141.260000,1.01509400,1.00641697,1.01573217e-02
141.270000,1.01513072,1.00642908,1.01873614e-02
141.280000,1.01516720,1.00644108,1.02171471e-02
141.290000,1.01520321,1.00645295,1.02464640e-02
141.300000,1.01523865,1.00646469,1.02751974e-02
141.310000,1.01527352,1.00647632,1.03033666e-02
141.320000,1.01530800,1.00648786,1.03311310e-02
141.330000,1.01534235,1.00649936,1.03587641e-02
141.340000,1.01537691,1.00651087,1.03866020e-02
141.350000,1.01541202,1.00652243,1.04149781e-02
141.360000,1.01544793,1.00653406,1.04441559e-02
141.370000,1.01548479,1.00654579,1.04742774e-02
141.380000,1.01552260,1.00655760,1.05053363e-02
141.390000,1.01556119,1.00656949,1.05371819e-02
141.400000,1.01560032,1.00658144,1.05695519e-02
141.410000,1.01563966,1.00659343,1.06021261e-02
141.420000,1.01567889,1.00660544,1.06345885e-02
141.430000,1.01571775,1.00661749,1.06666837e-02
141.440000,1.01575611,1.00662959,1.06982573e-02
141.450000,1.01579391,1.00664174,1.07292714e-02
141.460000,1.01583122,1.00665398,1.07597955e-02
141.470000,1.01586820,1.00666632,1.07899746e-02
141.480000,1.01590501,1.00667879,1.08199859e-02
141.490000,1.01594182,1.00669138,1.08499923e-02
141.500000,1.01597875,1.00670411,1.08801039e-02
141.510000,1.01601581,1.00671696,1.09103536e-02
141.520000,1.01605298,1.00672993,1.09406909e-02
141.530000,1.01609011,1.00674300,1.09709929e-02
141.540000,1.01612704,1.00675615,1.10010873e-02
141.550000,1.01616357,1.00676938,1.10307831e-02
141.560000,1.01619954,1.00678265,1.10599014e-02
141.570000,1.01623479,1.00679594,1.10883029e-02
141.580000,1.01626925,1.00680923,1.11159083e-02
141.590000,1.01630292,1.00682249,1.11427108e-02
141.600000,1.01633586,1.00683568,1.11687817e-02
141.610000,1.01636822,1.00684878,1.11942697e-02
141.620000,1.01640022,1.00686177,1.12193930e-02
141.630000,1.01643214,1.00687466,1.12444267e-02
141.640000,1.01646429,1.00688746,1.12696814e-02
141.650000,1.01649698,1.00690019,1.12954756e-02
141.660000,1.01653051,1.00691289,1.13221006e-02
141.670000,1.01656510,1.00692561,1.13497819e-02
141.680000,1.01660087,1.00693839,1.13786415e-02
141.690000,1.01663781,1.00695124,1.14086677e-02
141.700000,1.01667577,1.00696418,1.14397001e-02
141.710000,1.01671444,1.00697719,1.14714355e-02
141.720000,1.01675339,1.00699024,1.15034564e-02
141.730000,1.01679216,1.00700330,1.15352821e-02
141.740000,1.01683026,1.00701632,1.15664346e-02
141.750000,1.01686729,1.00702929,1.15965092e-02
141.760000,1.01690297,1.00704217,1.16252370e-02
141.770000,1.01693723,1.00705499,1.16525279e-02
141.780000,1.01697016,1.00706776,1.16784842e-02
141.790000,1.01700203,1.00708052,1.17033816e-02
141.800000,1.01703325,1.00709332,1.17276213e-02
141.810000,1.01706427,1.00710619,1.17516608e-02
141.820000,1.01709554,1.00711915,1.17759379e-02
141.830000,1.01712741,1.00713222,1.18008018e-02
141.840000,1.01716007,1.00714537,1.18264646e-02
141.850000,1.01719360,1.00715857,1.18529809e-02
141.860000,1.01722789,1.00717178,1.18802591e-02
141.870000,1.01726275,1.00718495,1.19080970e-02
141.880000,1.01729791,1.00719805,1.19362354e-02
141.890000,1.01733312,1.00721105,1.19644133e-02
141.900000,1.01736816,1.00722395,1.19924163e-02
141.910000,1.01740289,1.00723676,1.20201053e-02
141.920000,1.01743726,1.00724952,1.20474239e-02
141.930000,1.01747128,1.00726227,1.20743850e-02
141.940000,1.01750500,1.00727506,1.21010446e-02
141.950000,1.01753849,1.00728792,1.21274696e-02
141.960000,1.01757180,1.00730089,1.21537125e-02
141.970000,1.01760496,1.00731397,1.21797974e-02
141.980000,1.01763797,1.00732716,1.22057216e-02
141.990000,1.01767081,1.00734043,1.22314712e-02
142.000000,1.01770347,1.00735374,1.22570433e-02
142.010000,1.01773600,1.00736705,1.22824681e-02
142.020000,1.01776845,1.00738031,1.23078216e-02
142.030000,1.01780097,1.00739350,1.23332245e-02
142.040000,1.01783368,1.00740659,1.23588245e-02
142.050000,1.01786675,1.00741959,1.23847663e-02
142.060000,1.01790026,1.00743252,1.24111557e-02
142.070000,1.01793427,1.00744541,1.24380270e-02
142.080000,1.01796870,1.00745832,1.24653225e-02
142.090000,1.01800342,1.00747131,1.24928900e-02
142.100000,1.01803818,1.00748440,1.25205004e-02
142.110000,1.01807272,1.00749765,1.25478833e-02
142.120000,1.01810677,1.00751105,1.25747718e-02
142.130000,1.01814011,1.00752458,1.26009491e-02
142.140000,1.01817262,1.00753819,1.26262851e-02
142.150000,1.01820427,1.00755182,1.26507567e-02
142.160000,1.01823514,1.00756540,1.26744469e-02
142.170000,1.01826541,1.00757887,1.26975231e-02
142.180000,1.01829528,1.00759219,1.27202012e-02
142.190000,1.01832498,1.00760536,1.27427010e-02
142.200000,1.01835470,1.00761840,1.27652052e-02
142.210000,1.01838453,1.00763140,1.27878282e-02
142.220000,1.01841452,1.00764445,1.28106028e-02
142.230000,1.01844463,1.00765763,1.28334839e-02
142.240000,1.01847475,1.00767105,1.28563702e-02
142.250000,1.01850475,1.00768475,1.28791364e-02
142.260000,1.01853452,1.00769874,1.29016681e-02
142.270000,1.01856399,1.00771298,1.29238925e-02
142.280000,1.01859315,1.00772738,1.29457983e-02
142.290000,1.01862205,1.00774183,1.29674395e-02
142.300000,1.01865080,1.00775619,1.29889251e-02
142.310000,1.01867954,1.00777033,1.30103948e-02
142.320000,1.01870841,1.00778418,1.30319889e-02
142.330000,1.01873751,1.00779770,1.30538169e-02
142.340000,1.01876692,1.00781092,1.30759322e-02
142.350000,1.01879659,1.00782392,1.30983174e-02
142.360000,1.01882646,1.00783682,1.31208835e-02
142.370000,1.01885636,1.00784977,1.31434814e-02
142.380000,1.01888611,1.00786291,1.31659245e-02
142.390000,1.01891552,1.00787634,1.31880164e-02
142.400000,1.01894440,1.00789013,1.32095806e-02
142.410000,1.01897264,1.00790429,1.32304853e-02
142.420000,1.01900014,1.00791879,1.32506611e-02
142.430000,1.01902693,1.00793352,1.32701095e-02
142.440000,1.01905307,1.00794836,1.32889018e-02
142.450000,1.01907868,1.00796319,1.33071697e-02
142.460000,1.01910396,1.00797788,1.33250905e-02
142.470000,1.01912910,1.00799232,1.33428675e-02
142.480000,1.01915430,1.00800644,1.33607095e-02
142.490000,1.01917978,1.00802022,1.33788100e-02
142.500000,1.01920567,1.00803367,1.33973268e-02
142.510000,1.01923209,1.00804683,1.34163647e-02
142.520000,1.01925908,1.00805977,1.34359603e-02
142.530000,1.01928658,1.00807259,1.34560717e-02
142.540000,1.01931449,1.00808539,1.34765750e-02
142.550000,1.01934259,1.00809825,1.34972694e-02
142.560000,1.01937062,1.00811126,1.35178916e-02
142.570000,1.01939829,1.00812447,1.35381409e-02
142.580000,1.01942529,1.00813791,1.35577127e-02
142.590000,1.01945134,1.00815158,1.35763360e-02
142.600000,1.01947625,1.00816543,1.35938115e-02
142.610000,1.01949992,1.00817940,1.36100420e-02
142.620000,1.01952238,1.00819340,1.36250508e-02
142.630000,1.01954376,1.00820732,1.36389825e-02
142.640000,1.01956432,1.00822108,1.36520867e-02
142.650000,1.01958438,1.00823459,1.36646846e-02
142.660000,1.01960429,1.00824781,1.36771249e-02
142.670000,1.01962438,1.00826075,1.36897367e-02
142.680000,1.01964491,1.00827344,1.37027861e-02
142.690000,1.01966606,1.00828595,1.37164455e-02
142.700000,1.01968788,1.00829840,1.37307795e-02
142.710000,1.01971035,1.00831086,1.37457492e-02
142.720000,1.01973334,1.00832344,1.37612318e-02
142.730000,1.01975667,1.00833618,1.37770509e-02
142.740000,1.01978014,1.00834912,1.37930108e-02
142.750000,1.01980358,1.00836223,1.38089268e-02
142.760000,1.01982683,1.00837547,1.38246475e-02
142.770000,1.01984978,1.00838877,1.38400648e-02
142.780000,1.01987236,1.00840205,1.38551141e-02
142.790000,1.01989456,1.00841528,1.38697642e-02
142.800000,1.01991635,1.00842842,1.38840043e-02
142.810000,1.01993773,1.00844150,1.38978305e-02
142.820000,1.01995870,1.00845455,1.39112356e-02
142.830000,1.01997923,1.00846764,1.39242045e-02
142.840000,1.01999932,1.00848085,1.39367145e-02
142.850000,1.02001892,1.00849423,1.39487396e-02
142.860000,1.02003802,1.00850781,1.39602560e-02
142.870000,1.02005660,1.00852162,1.39712470e-02
142.880000,1.02007466,1.00853561,1.39817060e-02
142.890000,1.02009219,1.00854973,1.39916379e-02
142.900000,1.02010922,1.00856391,1.40010594e-02
142.910000,1.02012577,1.00857806,1.40099990e-02
142.920000,1.02014189,1.00859212,1.40184981e-02
142.930000,1.02015763,1.00860603,1.40266130e-02
142.940000,1.02017307,1.00861976,1.40344172e-02
142.950000,1.02018829,1.00863332,1.40420023e-02
142.960000,1.02020340,1.00864670,1.40494753e-02
142.970000,1.02021853,1.00865993,1.40569518e-02
142.980000,1.02023378,1.00867302,1.40645459e-02
142.990000,1.02024924,1.00868598,1.40723554e-02
143.000000,1.02026500,1.00869885,1.40804489e-02
143.010000,1.02028108,1.00871164,1.40888536e-02
143.020000,1.02029745,1.00872438,1.40975499e-02
143.030000,1.02031406,1.00873714,1.41064722e-02
143.040000,1.02033079,1.00874999,1.41155162e-02
143.050000,1.02034752,1.00876300,1.41245518e-02
143.060000,1.02036411,1.00877627,1.41334383e-02
143.070000,1.02038041,1.00878985,1.41420380e-02
143.080000,1.02039631,1.00880380,1.41502278e-02
143.090000,1.02041171,1.00881810,1.41579051e-02
143.100000,1.02042652,1.00883269,1.41649914e-02
143.110000,1.02044069,1.00884746,1.41714322e-02
143.120000,1.02045419,1.00886224,1.41771969e-02
143.130000,1.02046701,1.00887688,1.41822804e-02
143.140000,1.02047918,1.00889121,1.41867056e-02
143.150000,1.02049075,1.00890512,1.41905267e-02
143.160000,1.02050182,1.00891853,1.41938311e-02
143.170000,1.02051249,1.00893148,1.41967375e-02
143.180000,1.02052291,1.00894404,1.41993877e-02
143.190000,1.02053323,1.00895636,1.42019334e-02
143.200000,1.02054359,1.00896861,1.42045172e-02
143.210000,1.02055412,1.00898099,1.42072540e-02
143.220000,1.02056487,1.00899363,1.42102149e-02
143.230000,1.02057587,1.00900665,1.42134190e-02
143.240000,1.02058709,1.00902008,1.42168352e-02
143.250000,1.02059846,1.00903388,1.42203936e-02
143.260000,1.02060989,1.00904795,1.42240035e-02
143.270000,1.02062128,1.00906218,1.42275743e-02
143.280000,1.02063257,1.00907641,1.42310320e-02
143.290000,1.02064370,1.00909052,1.42343281e-02
143.300000,1.02065464,1.00910440,1.42374377e-02
143.310000,1.02066540,1.00911801,1.42403485e-02
143.320000,1.02067595,1.00913133,1.42430448e-02
143.330000,1.02068625,1.00914439,1.42454921e-02
143.340000,1.02069625,1.00915724,1.42476295e-02
143.350000,1.02070586,1.00916995,1.42493733e-02
143.360000,1.02071500,1.00918258,1.42506331e-02
143.370000,1.02072358,1.00919519,1.42513365e-02
143.380000,1.02073159,1.00920782,1.42514570e-02
143.390000,1.02073906,1.00922050,1.42510349e-02
143.400000,1.02074611,1.00923324,1.42501845e-02
143.410000,1.02075291,1.00924604,1.42490830e-02
143.420000,1.02075967,1.00925893,1.42479401e-02
143.430000,1.02076660,1.00927188,1.42469553e-02
143.440000,1.02077384,1.00928492,1.42462704e-02
143.450000,1.02078143,1.00929804,1.42459304e-02
143.460000,1.02078929,1.00931123,1.42458618e-02
143.470000,1.02079724,1.00932448,1.42458757e-02
143.480000,1.02080501,1.00933779,1.42456969e-02
143.490000,1.02081227,1.00935113,1.42450125e-02
143.500000,1.02081875,1.00936448,1.42435310e-02
143.510000,1.02082422,1.00937782,1.42410383e-02
143.520000,1.02082859,1.00939112,1.42374386e-02
143.530000,1.02083189,1.00940438,1.42327710e-02
143.540000,1.02083430,1.00941759,1.42271995e-02
143.550000,1.02083606,1.00943074,1.42209780e-02
143.560000,1.02083748,1.00944384,1.42144017e-02
143.570000,1.02083883,1.00945690,1.42077531e-02
143.580000,1.02084033,1.00946992,1.42012567e-02
143.590000,1.02084214,1.00948292,1.41950509e-02
143.600000,1.02084428,1.00949591,1.41891800e-02
143.610000,1.02084673,1.00950892,1.41836063e-02
143.620000,1.02084938,1.00952195,1.41782365e-02
143.630000,1.02085213,1.00953505,1.41729523e-02
143.640000,1.02085485,1.00954822,1.41676386e-02
143.650000,1.02085746,1.00956148,1.41622011e-02
143.660000,1.02085988,1.00957481,1.41565715e-02
143.670000,1.02086207,1.00958821,1.41507013e-02
143.680000,1.02086397,1.00960162,1.41445490e-02
143.690000,1.02086556,1.00961498,1.41380676e-02
143.700000,1.02086676,1.00962823,1.41311970e-02
143.710000,1.02086751,1.00964129,1.41238663e-02
143.720000,1.02086774,1.00965411,1.41160054e-02
143.730000,1.02086738,1.00966665,1.41075634e-02
143.740000,1.02086644,1.00967891,1.40985276e-02
143.750000,1.02086496,1.00969092,1.40889372e-02
143.760000,1.02086302,1.00970276,1.40788875e-02
143.770000,1.02086076,1.00971449,1.40685206e-02
143.780000,1.02085837,1.00972624,1.40580046e-02
143.790000,1.02085599,1.00973809,1.40475055e-02
143.800000,1.02085378,1.00975014,1.40371572e-02
143.810000,1.02085180,1.00976243,1.40270372e-02
143.820000,1.02085006,1.00977500,1.40171537e-02
143.830000,1.02084850,1.00978784,1.40074459e-02
143.840000,1.02084701,1.00980093,1.39977991e-02
143.850000,1.02084544,1.00981421,1.39880700e-02
143.860000,1.02084365,1.00982763,1.39781169e-02
143.870000,1.02084154,1.00984114,1.39678282e-02
143.880000,1.02083903,1.00985468,1.39571444e-02
143.890000,1.02083614,1.00986821,1.39460673e-02
143.900000,1.02083292,1.00988171,1.39346577e-02
143.910000,1.02082948,1.00989515,1.39230204e-02
143.920000,1.02082595,1.00990852,1.39112826e-02
143.930000,1.02082244,1.00992181,1.38995685e-02
143.940000,1.02081906,1.00993502,1.38879771e-02
143.950000,1.02081587,1.00994813,1.38765663e-02
143.960000,1.02081288,1.00996115,1.38653458e-02
143.970000,1.02081005,1.00997405,1.38542807e-02
143.980000,1.02080730,1.00998684,1.38433023e-02
143.990000,1.02080457,1.00999950,1.38323245e-02
144.000000,1.02080176,1.01001203,1.38212610e-02
144.010000,1.02079879,1.01002444,1.38100404e-02
144.020000,1.02079563,1.01003672,1.37986158e-02
144.030000,1.02079225,1.01004891,1.37869673e-02
144.040000,1.02078865,1.01006102,1.37750972e-02
144.050000,1.02078486,1.01007308,1.37630212e-02
144.060000,1.02078088,1.01008515,1.37507558e-02
144.070000,1.02077672,1.01009727,1.37383072e-02
144.080000,1.02077237,1.01010947,1.37256636e-02
144.090000,1.02076780,1.01012180,1.37127932e-02
144.100000,1.02076297,1.01013429,1.36996483e-02
144.110000,1.02075781,1.01014693,1.36861743e-02
144.120000,1.02075228,1.01015972,1.36723225e-02
144.130000,1.02074635,1.01017263,1.36580622e-02
144.140000,1.02074001,1.01018562,1.36433900e-02
144.150000,1.02073329,1.01019865,1.36283339e-02
144.160000,1.02072625,1.01021169,1.36129518e-02
144.170000,1.02071897,1.01022472,1.35973234e-02
144.180000,1.02071155,1.01023772,1.35815398e-02
144.190000,1.02070406,1.01025071,1.35656915e-02
144.200000,1.02069659,1.01026371,1.35498580e-02
144.210000,1.02068921,1.01027676,1.35341024e-02
144.220000,1.02068196,1.01028986,1.35184696e-02
144.230000,1.02067487,1.01030304,1.35029887e-02
144.240000,1.02066795,1.01031627,1.34876776e-02
144.250000,1.02066121,1.01032951,1.34725468e-02
144.260000,1.02065467,1.01034272,1.34576004e-02
144.270000,1.02064831,1.01035583,1.34428331e-02
144.280000,1.02064212,1.01036880,1.34282238e-02
144.290000,1.02063605,1.01038158,1.34137273e-02
144.300000,1.02063001,1.01039417,1.33992679e-02
144.310000,1.02062392,1.01040660,1.33847370e-02
144.320000,1.02061762,1.01041891,1.33699987e-02
144.330000,1.02061097,1.01043119,1.33549037e-02
144.340000,1.02060383,1.01044351,1.33393092e-02
144.350000,1.02059608,1.01045593,1.33231035e-02
144.360000,1.02058767,1.01046850,1.33062283e-02
144.370000,1.02057860,1.01048121,1.32886952e-02
144.380000,1.02056897,1.01049404,1.32705915e-02
144.390000,1.02055894,1.01050693,1.32520728e-02
144.400000,1.02054869,1.01051981,1.32333434e-02
144.410000,1.02053847,1.01053260,1.32146273e-02
144.420000,1.02052848,1.01054526,1.31961349e-02
144.430000,1.02051888,1.01055777,1.31780310e-02
144.440000,1.02050977,1.01057016,1.31604110e-02
144.450000,1.02050117,1.01058247,1.31432880e-02
144.460000,1.02049299,1.01059479,1.31265931e-02
144.470000,1.02048512,1.01060720,1.31101894e-02
144.480000,1.02047736,1.01061979,1.30938948e-02
144.490000,1.02046952,1.01063260,1.30775103e-02
144.500000,1.02046140,1.01064564,1.30608489e-02
144.510000,1.02045287,1.01065888,1.30437602e-02
144.520000,1.02044381,1.01067226,1.30261473e-02
144.530000,1.02043420,1.01068568,1.30079749e-02
144.540000,1.02042407,1.01069903,1.29892676e-02
144.550000,1.02041348,1.01071220,1.29701005e-02
144.560000,1.02040254,1.01072511,1.29505834e-02
144.570000,1.02039139,1.01073771,1.29308415e-02
144.580000,1.02038014,1.01074998,1.29109959e-02
144.590000,1.02036889,1.01076193,1.28911463e-02
144.600000,1.02035771,1.01077362,1.28713581e-02
144.610000,1.02034662,1.01078510,1.28516561e-02
144.620000,1.02033561,1.01079645,1.28320253e-02
144.630000,1.02032463,1.01080775,1.28124195e-02
144.640000,1.02031361,1.01081905,1.27927760e-02
144.650000,1.02030251,1.01083041,1.27730341e-02
144.660000,1.02029127,1.01084185,1.27531540e-02
144.670000,1.02027990,1.01085337,1.27331327e-02
144.680000,1.02026843,1.01086498,1.27130130e-02
144.690000,1.02025697,1.01087665,1.26928830e-02
144.700000,1.02024561,1.01088838,1.26728651e-02
144.710000,1.02023452,1.01090013,1.26530966e-02
144.720000,1.02022381,1.01091191,1.26337049e-02
144.730000,1.02021357,1.01092369,1.26147809e-02
144.740000,1.02020383,1.01093547,1.25963583e-02
144.750000,1.02019457,1.01094726,1.25784012e-02
144.760000,1.02018568,1.01095906,1.25608047e-02
144.770000,1.02017699,1.01097087,1.25434076e-02
144.780000,1.02016832,1.01098270,1.25260164e-02
144.790000,1.02015945,1.01099452,1.25084349e-02
144.800000,1.02015024,1.01100632,1.24904952e-02
144.810000,1.02014056,1.01101807,1.24720825e-02
144.820000,1.02013037,1.01102973,1.24531517e-02
144.830000,1.02011969,1.01104126,1.24337302e-02
144.840000,1.02010862,1.01105264,1.24139092e-02
144.850000,1.02009730,1.01106385,1.23938247e-02
144.860000,1.02008587,1.01107488,1.23736328e-02
144.870000,1.02007449,1.01108575,1.23534832e-02
144.880000,1.02006327,1.01109651,1.23334966e-02
144.890000,1.02005231,1.01110721,1.23137491e-02
144.900000,1.02004161,1.01111791,1.22942654e-02
144.910000,1.02003116,1.01112867,1.22750214e-02
144.920000,1.02002089,1.01113952,1.22559538e-02
144.930000,1.02001072,1.01115050,1.22369764e-02
144.940000,1.02000055,1.01116160,1.22179975e-02
144.950000,1.01999031,1.01117279,1.21989373e-02
144.960000,1.01997994,1.01118404,1.21797413e-02
144.970000,1.01996941,1.01119529,1.21603892e-02
144.980000,1.01995875,1.01120647,1.21408951e-02
144.990000,1.01994800,1.01121755,1.21213024e-02
145.000000,1.01993722,1.01122849,1.21016712e-02
145.010000,1.01992646,1.01123928,1.20820618e-02
145.020000,1.01991578,1.01124993,1.20625163e-02
145.030000,1.01990517,1.01126045,1.20430425e-02
