freq,omega,power,mass_GeV
2.27812500,14.31388153,1.42693584e-06,15187.5000
2.27890625,14.31879027,1.19832562e-06,15192.7083
2.27968750,14.32369900,1.07792480e-06,15197.9167
2.28046875,14.32860774,1.05555807e-06,15203.1250
2.28125000,14.33351648,1.11758782e-06,15208.3333
2.28203125,14.33842522,1.24685738e-06,15213.5417
2.28281250,14.34333396,1.42341926e-06,15218.7500
2.28359375,14.34824270,1.62629611e-06,15223.9583
2.28437500,14.35315144,1.83616632e-06,15229.1667
2.28515625,14.35806017,2.03847502e-06,15234.3750
2.28593750,14.36296891,2.22616289e-06,15239.5833
2.28671875,14.36787765,2.40109337e-06,15244.7917
2.28750000,14.37278639,2.57342133e-06,15250.0000
2.28828125,14.37769513,2.75858774e-06,15255.2083
2.28906250,14.38260387,2.97226839e-06,15260.4167
2.28984375,14.38751261,3.22428917e-06,15265.6250
2.29062500,14.39242134,3.51304401e-06,15270.8333
2.29140625,14.39733008,3.82212157e-06,15276.0417
2.29218750,14.40223882,4.12054503e-06,15281.2500
2.29296875,14.40714756,4.36726604e-06,15286.4583
2.29375000,14.41205630,4.51947907e-06,15291.6667
2.29453125,14.41696504,4.54320736e-06,15296.8750
2.29531250,14.42187378,4.42377370e-06,15302.0833
2.29609375,14.42678251,4.17348327e-06,15307.2917
2.29687500,14.43169125,3.83425057e-06,15312.5000
2.29765625,14.43659999,3.47394788e-06,15317.7083
2.29843750,14.44150873,3.17669612e-06,15322.9167
2.29921875,14.44641747,3.02878940e-06,15328.1250
2.30000000,14.45132621,3.10304532e-06,15333.3333
2.30078125,14.45623495,3.44480250e-06,15338.5417
2.30156250,14.46114368,4.06242999e-06,15343.7500
2.30234375,14.46605242,4.92417816e-06,15348.9583
2.30312500,14.47096116,5.96178317e-06,15354.1667
2.30390625,14.47586990,7.07982950e-06,15359.3750
2.30468750,14.48077864,8.16883811e-06,15364.5833
2.30546875,14.48568738,9.11960769e-06,15369.7917
2.30625000,14.49059611,9.83651793e-06,15375.0000
2.30703125,14.49550485,1.02481444e-05,15380.2083
2.30781250,14.50041359,1.03143512e-05,15385.4167
2.30859375,14.50532233,1.00297337e-05,15390.6250
2.30937500,14.51023107,9.42368373e-06,15395.8333
2.31015625,14.51513981,8.55741547e-06,15401.0417
2.31093750,14.52004855,7.51814639e-06,15406.2500
2.31171875,14.52495728,6.41049594e-06,15411.4583
2.31250000,14.52986602,5.34526072e-06,15416.6667
2.31328125,14.53477476,4.42615258e-06,15421.8750
2.31406250,14.53968350,3.73578236e-06,15427.0833
2.31484375,14.54459224,3.32291273e-06,15432.2917
2.31562500,14.54950098,3.19347046e-06,15437.5000
2.31640625,14.55440972,3.30771250e-06,15442.7083
2.31718750,14.55931845,3.58513290e-06,15447.9167
2.31796875,14.56422719,3.91725194e-06,15453.1250
2.31875000,14.56913593,4.18664777e-06,15458.3333
2.31953125,14.57404467,4.28893143e-06,15463.5417
2.32031250,14.57895341,4.15331337e-06,15468.7500
2.32109375,14.58386215,3.75732567e-06,15473.9583
2.32187500,14.58877089,3.13226617e-06,15479.1667
2.32265625,14.59367962,2.35784065e-06,15484.3750
2.32343750,14.59858836,1.54685733e-06,15489.5833
2.32421875,14.60349710,8.23087721e-07,15494.7917
2.32500000,14.60840584,2.96975878e-07,15500.0000
2.32578125,14.61331458,4.43543836e-08,15505.2083
2.32656250,14.61822332,9.25917533e-08,15510.4167
2.32734375,14.62313205,4.16849253e-07,15515.6250
2.32812500,14.62804079,9.46816103e-07,15520.8333
2.32890625,14.63294953,1.58199978e-06,15526.0417
2.32968750,14.63785827,2.21192100e-06,15531.2500
2.33046875,14.64276701,2.73677644e-06,15536.4583
2.33125000,14.64767575,3.08440103e-06,15541.6667
2.33203125,14.65258449,3.22053120e-06,15546.8750
2.33281250,14.65749322,3.15107673e-06,15552.0833
2.33359375,14.66240196,2.91689844e-06,15557.2917
2.33437500,14.66731070,2.58303874e-06,15562.5000
2.33515625,14.67221944,2.22518080e-06,15567.7083
2.33593750,14.67712818,1.91622689e-06,15572.9167
2.33671875,14.68203692,1.71538025e-06,15578.1250
2.33750000,14.68694566,1.66121148e-06,15583.3333
2.33828125,14.69185439,1.76916208e-06,15588.5417
2.33906250,14.69676313,2.03302837e-06,15593.7500
2.33984375,14.70167187,2.42934161e-06,15598.9583
2.34062500,14.70658061,2.92327386e-06,15604.1667
2.34140625,14.71148935,3.47472986e-06,15609.3750
2.34218750,14.71639809,4.04355129e-06,15614.5833
2.34296875,14.72130683,4.59316293e-06,15619.7917
2.34375000,14.72621556,5.09243984e-06,15625.0000
2.34453125,14.73112430,5.51599504e-06,15630.2083
2.34531250,14.73603304,5.84342080e-06,15635.4167
2.34609375,14.74094178,6.05821290e-06,15640.6250
2.34687500,14.74585052,6.14712881e-06,15645.8333
2.34765625,14.75075926,6.10055594e-06,15651.0417
2.34843750,14.75566799,5.91411387e-06,15656.2500
2.34921875,14.76057673,5.59124642e-06,15661.4583
2.35000000,14.76548547,5.14609019e-06,15666.6667
2.35078125,14.77039421,4.60557433e-06,15671.8750
2.35156250,14.77530295,4.00964191e-06,15677.0833
2.35234375,14.78021169,3.40875898e-06,15682.2917
2.35312500,14.78512043,2.85847381e-06,15687.5000
2.35390625,14.79002916,2.41158083e-06,15692.7083
2.35468750,14.79493790,2.10922606e-06,15697.9167
2.35546875,14.79984664,1.97282709e-06,15703.1250
2.35625000,14.80475538,1.99878000e-06,15708.3333
2.35703125,14.80966412,2.15750306e-06,15713.5417
2.35781250,14.81457286,2.39748349e-06,15718.7500
2.35859375,14.81948160,2.65385136e-06,15723.9583
2.35937500,14.82439033,2.85989518e-06,15729.1667
2.36015625,14.82929907,2.95915851e-06,15734.3750
2.36093750,14.83420781,2.91553946e-06,15739.5833
2.36171875,14.83911655,2.71923241e-06,15744.7917
2.36250000,14.84402529,2.38730733e-06,15750.0000
2.36328125,14.84893403,1.95897353e-06,15755.2083
2.36406250,14.85384277,1.48679660e-06,15760.4167
2.36484375,14.85875150,1.02601603e-06,15765.6250
2.36562500,14.86366024,6.24429375e-07,15770.8333
2.36640625,14.86856898,3.15006589e-07,15776.0417
2.36718750,14.87347772,1.12579904e-07,15781.2500
2.36796875,14.87838646,1.48597856e-08,15786.4583
2.36875000,14.88329520,6.95429801e-09,15791.6667
2.36953125,14.88820393,6.77950118e-08,15796.8750
2.37031250,14.89311267,1.76576912e-07,15802.0833
2.37109375,14.89802141,3.17543526e-07,15807.2917
2.37187500,14.90293015,4.82090911e-07,15812.5000
2.37265625,14.90783889,6.68019657e-07,15817.7083
2.37343750,14.91274763,8.76584970e-07,15822.9167
2.37421875,14.91765637,1.10856076e-06,15828.1250
2.37500000,14.92256510,1.36070945e-06,15833.3333
2.37578125,14.92747384,1.62381548e-06,15838.5417
2.37656250,14.93238258,1.88289198e-06,15843.7500
2.37734375,14.93729132,2.11948086e-06,15848.9583
2.37812500,14.94220006,2.31534036e-06,15854.1667
2.37890625,14.94710880,2.45642407e-06,15859.3750
2.37968750,14.95201754,2.53599938e-06,15864.5833
2.38046875,14.95692627,2.55603075e-06,15869.7917
2.38125000,14.96183501,2.52646880e-06,15875.0000
2.38203125,14.96674375,2.46268209e-06,15880.2083
2.38281250,14.97165249,2.38177067e-06,15885.4167
2.38359375,14.97656123,2.29877076e-06,15890.6250
2.38437500,14.98146997,2.22373196e-06,15895.8333
2.38515625,14.98637871,2.16034683e-06,15901.0417
2.38593750,14.99128744,2.10634096e-06,15906.2500
2.38671875,14.99619618,2.05533619e-06,15911.4583
2.38750000,15.00110492,1.99952772e-06,15916.6667
2.38828125,15.00601366,1.93236634e-06,15921.8750
2.38906250,15.01092240,1.85053450e-06,15927.0833
2.38984375,15.01583114,1.75479768e-06,15932.2917
2.39062500,15.02073987,1.64968863e-06,15937.5000
2.39140625,15.02564861,1.54231646e-06,15942.7083
2.39218750,15.03055735,1.44078313e-06,15947.9167
2.39296875,15.03546609,1.35269393e-06,15953.1250
2.39375000,15.04037483,1.28409201e-06,15958.3333
2.39453125,15.04528357,1.23891044e-06,15963.5417
2.39531250,15.05019231,1.21881968e-06,15968.7500
2.39609375,15.05510104,1.22323873e-06,15973.9583
2.39687500,15.06000978,1.24930896e-06,15979.1667
2.39765625,15.06491852,1.29177501e-06,15984.3750
2.39843750,15.06982726,1.34290360e-06,15989.5833
2.39921875,15.07473600,1.39270528e-06,15994.7917
2.40000000,15.07964474,1.42973285e-06,16000.0000
2.40078125,15.08455348,1.44258982e-06,16005.2083
2.40156250,15.08946221,1.42202833e-06,16010.4167
2.40234375,15.09437095,1.36323592e-06,16015.6250
2.40312500,15.09927969,1.26770995e-06,16020.8333
2.40390625,15.10418843,1.14408506e-06,16026.0417
2.40468750,15.10909717,1.00744984e-06,16031.2500
2.40546875,15.11400591,8.77034990e-07,16036.4583
2.40625000,15.11891465,7.72587381e-07,16041.6667
2.40703125,15.12382338,7.10141695e-07,16046.8750
2.40781250,15.12873212,6.98144450e-07,16052.0833
2.40859375,15.13364086,7.34897113e-07,16057.2917
2.40937500,15.13854960,8.08048810e-07,16062.5000
2.41015625,15.14345834,8.96436423e-07,16067.7083
2.41093750,15.14836708,9.74043253e-07,16072.9167
2.41171875,15.15327582,1.01535321e-06,16078.1250
2.41250000,15.15818455,1.00103190e-06,16083.3333
2.41328125,15.16309329,9.22747810e-07,16088.5417
2.41406250,15.16800203,7.86079605e-07,16093.7500
2.41484375,15.17291077,6.10808866e-07,16098.9583
2.41562500,15.17781951,4.28393636e-07,16104.1667
2.41640625,15.18272825,2.76957860e-07,16109.3750
2.41718750,15.18763698,1.94611450e-07,16114.5833
2.41796875,15.19254572,2.12250604e-07,16119.7917
2.41875000,15.19745446,3.47123247e-07,16125.0000
2.41953125,15.20236320,5.98361325e-07,16130.2083
2.42031250,15.20727194,9.45395905e-07,16135.4167
2.42109375,15.21218068,1.34972731e-06,16140.6250
2.42187500,15.21708942,1.75998632e-06,16145.8333
2.42265625,15.22199815,2.11967184e-06,16151.0417
2.42343750,15.22690689,2.37646720e-06,16156.2500
2.42421875,15.23181563,2.49169878e-06,16161.4583
2.42500000,15.23672437,2.44837024e-06,16166.6667
2.42578125,15.24163311,2.25632157e-06,16171.8750
2.42656250,15.24654185,1.95342948e-06,16177.0833
2.42734375,15.25145059,1.60234561e-06,16182.2917
2.42812500,15.25635932,1.28298305e-06,16187.5000
2.42890625,15.26126806,1.08169294e-06,16192.7083
2.42968750,15.26617680,1.07869029e-06,16197.9167
2.43046875,15.27108554,1.33566600e-06,16203.1250
2.43125000,15.27599428,1.88557278e-06,16208.3333
2.43203125,15.28090302,2.72626819e-06,16213.5417
2.43281250,15.28581176,3.81908109e-06,16218.7500
2.43359375,15.29072049,5.09255127e-06,16223.9583
2.43437500,15.29562923,6.45073165e-06,16229.1667
2.43515625,15.30053797,7.78470676e-06,16234.3750
2.43593750,15.30544671,8.98551091e-06,16239.5833
2.43671875,15.31035545,9.95650495e-06,16244.7917
2.43750000,15.31526419,1.06234961e-05,16250.0000
2.43828125,15.32017292,1.09413900e-05,16255.2083
2.43906250,15.32508166,1.08968252e-05,16260.4167
2.43984375,15.32999040,1.05069124e-05,16265.6250
2.44062500,15.33489914,9.81475514e-06,16270.8333
2.44140625,15.33980788,8.88278183e-06,16276.0417
2.44218750,15.34471662,7.78503439e-06,16281.2500
2.44296875,15.34962536,6.59946867e-06,16286.4583
2.44375000,15.35453409,5.40108315e-06,16291.6667
2.44453125,15.35944283,4.25639019e-06,16296.8750
2.44531250,15.36435157,3.21945036e-06,16302.0833
2.44609375,15.36926031,2.32946317e-06,16307.2917
2.44687500,15.37416905,1.60976859e-06,16312.5000
2.44765625,15.37907779,1.06806266e-06,16317.7083
2.44843750,15.38398653,6.97641013e-07,16322.9167
2.44921875,15.38889526,4.79519842e-07,16328.1250
2.45000000,15.39380400,3.85308680e-07,16333.3333
2.45078125,15.39871274,3.80696042e-07,16338.5417
2.45156250,15.40362148,4.29347369e-07,16343.7500
2.45234375,15.40853022,4.96916349e-07,16348.9583
2.45312500,15.41343896,5.54765797e-07,16354.1667
2.45390625,15.41834770,5.82926205e-07,16359.3750
2.45468750,15.42325643,5.71832703e-07,16364.5833
2.45546875,15.42816517,5.22503631e-07,16369.7917
2.45625000,15.43307391,4.45057252e-07,16375.0000
2.45703125,15.43798265,3.55772407e-07,16380.2083
2.45781250,15.44289139,2.73216579e-07,16385.4167
2.45859375,15.44780013,2.14205494e-07,16390.6250
2.45937500,15.45270886,1.90442895e-07,16395.8333
2.46015625,15.45761760,2.06571392e-07,16401.0417
2.46093750,15.46252634,2.60051991e-07,16406.2500
2.46171875,15.46743508,3.42846668e-07,16411.4583
2.46250000,15.47234382,4.44416360e-07,16416.6667
2.46328125,15.47725256,5.55193733e-07,16421.8750
2.46406250,15.48216130,6.69552339e-07,16427.0833
2.46484375,15.48707003,7.87421526e-07,16432.2917
2.46562500,15.49197877,9.14064956e-07,16437.5000
2.46640625,15.49688751,1.05805288e-06,16442.7083
2.46718750,15.50179625,1.22797203e-06,16447.9167
2.46796875,15.50670499,1.42878541e-06,16453.1250
2.46875000,15.51161373,1.65887040e-06,16458.3333
2.46953125,15.51652247,1.90859390e-06,16463.5417
2.47031250,15.52143120,2.16087595e-06,16468.7500
2.47109375,15.52633994,2.39366530e-06,16473.9583
2.47187500,15.53124868,2.58375115e-06,16479.1667
2.47265625,15.53615742,2.71100106e-06,16484.3750
2.47343750,15.54106616,2.76203077e-06,16489.5833
2.47421875,15.54597490,2.73248799e-06,16494.7917
2.47500000,15.55088364,2.62750663e-06,16500.0000
2.47578125,15.55579237,2.46034699e-06,16505.2083
2.47656250,15.56070111,2.24965504e-06,16510.4167
2.47734375,15.56560985,2.01604413e-06,16515.6250
2.47812500,15.57051859,1.77877325e-06,16520.8333
2.47890625,15.57542733,1.55317264e-06,16526.0417
2.47968750,15.58033607,1.34920683e-06,16531.2500
2.48046875,15.58524480,1.17125455e-06,16536.4583
2.48125000,15.59015354,1.01890918e-06,16541.6667
2.48203125,15.59506228,8.88426039e-07,16546.8750
2.48281250,15.59997102,7.74389211e-07,16552.0833
2.48359375,15.60487976,6.71228649e-07,16557.2917
2.48437500,15.60978850,5.74348346e-07,16562.5000
2.48515625,15.61469724,4.80778141e-07,16567.7083
2.48593750,15.61960597,3.89390363e-07,16572.9167
2.48671875,15.62451471,3.00800076e-07,16578.1250
2.48750000,15.62942345,2.17087243e-07,16583.3333
2.48828125,15.63433219,1.41451784e-07,16588.5417
2.48906250,15.63924093,7.78599683e-08,16593.7500
2.48984375,15.64414967,3.06866164e-08,16598.9583
2.49062500,15.64905841,4.32097456e-09,16604.1667
2.49140625,15.65396714,2.69511839e-09,16609.3750
2.49218750,15.65887588,2.87134068e-08,16614.5833
2.49296875,15.66378462,8.36034874e-08,16619.7917
2.49375000,15.66869336,1.66262382e-07,16625.0000
2.49453125,15.67360210,2.72721350e-07,16630.2083
2.49531250,15.67851084,3.95885839e-07,16635.4167
2.49609375,15.68341958,5.25708331e-07,16640.6250
2.49687500,15.68832831,6.49912049e-07,16645.8333
2.49765625,15.69323705,7.55299006e-07,16651.0417
2.49843750,15.69814579,8.29553495e-07,16656.2500
2.49921875,15.70305453,8.63311334e-07,16661.4583
2.50000000,15.70796327,8.52137383e-07,16666.6667
2.50078125,15.71287201,7.97977667e-07,16671.8750
2.50156250,15.71778074,7.09663939e-07,16677.0833
2.50234375,15.72268948,6.02169765e-07,16682.2917
2.50312500,15.72759822,4.94544127e-07,16687.5000
2.50390625,15.73250696,4.06745512e-07,16692.7083
2.50468750,15.73741570,3.55901165e-07,16697.9167
2.50546875,15.74232444,3.52741102e-07,16703.1250
2.50625000,15.74723318,3.99027893e-07,16708.3333
2.50703125,15.75214191,4.86674081e-07,16713.5417
2.50781250,15.75705065,5.98912040e-07,16718.7500
2.50859375,15.76195939,7.13416750e-07,16723.9583
2.50937500,15.76686813,8.06789916e-07,16729.1667
2.51015625,15.77177687,8.59427126e-07,16734.3750
2.51093750,15.77668561,8.59627256e-07,16739.5833
2.51171875,15.78159435,8.05932524e-07,16744.7917
2.51250000,15.78650308,7.07097649e-07,16750.0000
2.51328125,15.79141182,5.79683319e-07,16755.2083
2.51406250,15.79632056,4.43895629e-07,16760.4167
2.51484375,15.80122930,3.18771518e-07,16765.6250
2.51562500,15.80613804,2.17994538e-07,16770.8333
2.51640625,15.81104678,1.47448218e-07,16776.0417
2.51718750,15.81595552,1.05113428e-07,16781.2500
2.51796875,15.82086425,8.32289429e-08,16786.4583
2.51875000,15.82577299,7.19614131e-08,16791.6667
2.51953125,15.83068173,6.33772811e-08,16796.8750
2.52031250,15.83559047,5.44206762e-08,16802.0833
2.52109375,15.84049921,4.79162164e-08,16807.2917
2.52187500,15.84540795,5.12476972e-08,16812.5000
2.52265625,15.85031669,7.31238178e-08,16817.7083
2.52343750,15.85522542,1.19493878e-07,16822.9167
2.52421875,15.86013416,1.90008642e-07,16828.1250
2.52500000,15.86504290,2.76316325e-07,16833.3333
2.52578125,15.86995164,3.62957071e-07,16838.5417
2.52656250,15.87486038,4.30821261e-07,16843.7500
2.52734375,15.87976912,4.62308734e-07,16848.9583
2.52812500,15.88467785,4.46726517e-07,16854.1667
2.52890625,15.88958659,3.84288061e-07,16859.3750
2.52968750,15.89449533,2.87396982e-07,16864.5833
2.53046875,15.89940407,1.78631351e-07,16869.7917
2.53125000,15.90431281,8.57803414e-08,16875.0000
2.53203125,15.90922155,3.51473462e-08,16880.2083
2.53281250,15.91413029,4.48650555e-08,16885.4167
2.53359375,15.91903902,1.20008901e-07,16890.6250
2.53437500,15.92394776,2.50832246e-07,16895.8333
2.53515625,15.92885650,4.14615644e-07,16901.0417
2.53593750,15.93376524,5.80665085e-07,16906.2500
2.53671875,15.93867398,7.17182918e-07,16911.4583
2.53750000,15.94358272,7.98291409e-07,16916.6667
2.53828125,15.94849146,8.09518998e-07,16921.8750
2.53906250,15.95340019,7.50529234e-07,16927.0833
2.53984375,15.95830893,6.34626049e-07,16932.2917
2.54062500,15.96321767,4.85382608e-07,16937.5000
2.54140625,15.96812641,3.31393041e-07,16942.7083
2.54218750,15.97303515,2.00482115e-07,16947.9167
2.54296875,15.97794389,1.14676311e-07,16953.1250
2.54375000,15.98285263,8.68965321e-08,16958.3333
2.54453125,15.98776136,1.19810344e-07,16963.5417
2.54531250,15.99267010,2.06741174e-07,16968.7500
2.54609375,15.99757884,3.34112220e-07,16973.9583
2.54687500,16.00248758,4.84685297e-07,16979.1667
2.54765625,16.00739632,6.40850362e-07,16984.3750
2.54843750,16.01230506,7.87381343e-07,16989.5833
2.54921875,16.01721379,9.13316656e-07,16994.7917
2.55000000,16.02212253,1.01286495e-06,17000.0000
2.55078125,16.02703127,1.08541862e-06,17005.2083
2.55156250,16.03194001,1.13485514e-06,17010.4167
2.55234375,16.03684875,1.16833021e-06,17015.6250
2.55312500,16.04175749,1.19474817e-06,17020.8333
2.55390625,16.04666623,1.22307211e-06,17026.0417
2.55468750,16.05157496,1.26063408e-06,17031.2500
2.55546875,16.05648370,1.31163115e-06,17036.4583
2.55625000,16.06139244,1.37603075e-06,17041.6667
2.55703125,16.06630118,1.44912703e-06,17046.8750
2.55781250,16.07120992,1.52195614e-06,17052.0833
2.55859375,16.07611866,1.58266808e-06,17057.2917
2.55937500,16.08102740,1.61876667e-06,17062.5000
2.56015625,16.08593613,1.61989834e-06,17067.7083
2.56093750,16.09084487,1.58065157e-06,17072.9167
2.56171875,16.09575361,1.50269641e-06,17078.1250
2.56250000,16.10066235,1.39561343e-06,17083.3333
2.56328125,16.10557109,1.27596793e-06,17088.5417
2.56406250,16.11047983,1.16456285e-06,17093.7500
2.56484375,16.11538857,1.08227572e-06,17098.9583
2.56562500,16.12029730,1.04532934e-06,17104.1667
2.56640625,16.12520604,1.06112558e-06,17109.3750
2.56718750,16.13011478,1.12577363e-06,17114.5833
2.56796875,16.13502352,1.22412734e-06,17119.7917
2.56875000,16.13993226,1.33255863e-06,17125.0000
2.56953125,16.14484100,1.42397843e-06,17130.2083
2.57031250,16.14974973,1.47396872e-06,17135.4167
2.57109375,16.15465847,1.46650848e-06,17140.6250
2.57187500,16.15956721,1.39779712e-06,17145.8333
2.57265625,16.16447595,1.27712346e-06,17151.0417
2.57343750,16.16938469,1.12449270e-06,17156.2500
2.57421875,16.17429343,9.65598085e-07,17161.4583
2.57500000,16.17920217,8.25456230e-07,17166.6667
2.57578125,16.18411090,7.22395938e-07,17171.8750
2.57656250,16.18901964,6.63984850e-07,17177.0833
